"Includes Amazon Marketplace, Fulfillment by Amazon (FBA), and Amazon Webstore transactions"
"All amounts in CAD, unless specified"
"Definitions:"
"Sales tax collected: Includes sales tax collected from buyers for product sales, shipping, and gift wrap."
"Selling fees: Includes variable closing fees and referral fees."
"Other transaction fees: Includes shipping chargebacks and shipping holdbacks."
"Other: Includes non-order transaction amounts. For more details, see the ""Type"" and ""Description"" columns for each order ID."
"date/time","settlement id","type","order id","sku","description","quantity","marketplace","fulfillment","order city","order state","order postal","product sales","shipping credits","gift wrap credits","promotional rebates","sales tax collected","selling fees","fba fees","other transaction fees","other","total"
"2018-03-10 12:30:46 AM PST","6595291861","Order","701-9304195-9398647","ETL-02578","Eltamd UV Physical SPF 41, 85-Gram","1","amazon.ca","Amazon","Vancouver","British Columbia","V5P 4J2","26.22","6.99","0","-6.99","1.31","-3.93","-5.88","-0.04","0","17.68"
"2018-03-10 12:39:43 AM PST","6595291861","Order","701-9948447-1229835","ETL-02578","Eltamd UV Physical SPF 41, 85-Gram","1","amazon.ca","Amazon","Vancouver","British Columbia","V6J 1C7","26.22","0","0","0","1.31","-11.79","-3.78","-0.11","0","11.85"
"2018-03-10 12:39:43 AM PST","6595291861","Order","701-9948447-1229835","ETL-02578","Eltamd UV Physical SPF 41, 85-Gram","2","amazon.ca","Amazon","Vancouver","British Columbia","V6J 1C7","52.44","0","0","0","2.62","0","-5.46","0","0","49.60"
"2018-03-10 1:27:26 AM PST","6595291861","Order","702-0195399-6645867","ETL-02578","Eltamd UV Physical SPF 41, 85-Gram","1","amazon.ca","Amazon","Ancienne-Lorette","Quebec","G2E 2E3","26.22","4.36","0","0","1.53","-3.93","-11.26","-0.04","0","16.88"
"2018-03-10 6:17:58 AM PST","6595291861","Order","701-1777467-1738632","PLN-201010","Plantronics Voyager Edge Bluetooth Headset Black (20101003)","1","amazon.ca","Amazon","North York","Ontario","M2N 0C3","85.44","6.99","0","-6.99","11.11","-6.84","-6.33","-0.32","0","83.06"
"2018-03-10 8:20:51 AM PST","6595291861","Order","702-3607765-4088258","LUX-NEO320W","Luxe Bidet Neo 320 - Self Cleaning Dual Nozzle - Hot and Cold Water Non-Electric Mechanical Bidet Toilet Attachment (white and white)","1","amazon.ca","Amazon","Saint-Hubert","Quebec","J3Y 2K1","65.90","0","0","0","0","-7.91","-7.23","0","0","50.76"
"2018-03-10 11:40:58 AM PST","6595291861","Order","701-6248632-6361856","LUX-NEO320W","Luxe Bidet Neo 320 - Self Cleaning Dual Nozzle - Hot and Cold Water Non-Electric Mechanical Bidet Toilet Attachment (white and white)","1","amazon.ca","Amazon","Missisauga","Ontario","L5A2G5","65.90","6.86","0","-6.86","0","-7.91","-7.23","0","0","50.76"
"2018-03-10 11:57:18 AM PST","6595291861","Order","701-6711861-9989022","LUX-NEO320W","Luxe Bidet Neo 320 - Self Cleaning Dual Nozzle - Hot and Cold Water Non-Electric Mechanical Bidet Toilet Attachment (white and white)","1","amazon.ca","Amazon","Calgary","Alberta","T3P 0C3","65.90","5.90","0","-5.90","0","-7.91","-7.23","0","0","50.76"
"2018-03-10 11:57:58 AM PST","6595291861","Order","701-3707833-8058619","ETL-02578","Eltamd UV Physical SPF 41, 85-Gram","1","amazon.ca","Amazon","Georgetown","Ontario","L7G 5J8","26.22","1.17","0","0","3.56","-3.93","-7.65","-0.10","0","19.27"
"2018-03-10 11:58:40 AM PST","6595291861","Order","701-8237613-4333024","3MM-1626W","3M Tegaderm Transparent Dressing with Label 4"" x 4 3/4"" (10 x 12 cm)50 per Box #1626W","1","amazon.ca","Amazon","Eastern Passage","Nova Scotia","B3G1B4","39.00","3.26","0","-3.26","5.85","-4.68","-6.33","-0.17","0","33.67"
"2018-03-10 12:00:20 PM PST","6595291861","Order","701-9371170-1853833","LFE-77-52565","Lifeproof FRE Series Waterproof Case for iPhone 6/6s, Grind (Dark Grey/Slate Grey/Skyfly Blue) - Retail Packaging","1","amazon.ca","Amazon","Hillview","NL","A0E 2A0","47.95","5.90","0","-5.90","7.19","-3.84","-6.33","-0.21","0","44.76"
"2018-03-10 12:00:58 PM PST","6595291861","Order","701-9176072-8503460","LUX-NEO320W","Luxe Bidet Neo 320 - Self Cleaning Dual Nozzle - Hot and Cold Water Non-Electric Mechanical Bidet Toilet Attachment (white and white)","1","amazon.ca","Amazon","Vancouver","British Columbia","V5R 3J7","65.90","5.90","0","-5.90","0","-7.91","-7.23","0","0","50.76"
"2018-03-10 12:01:11 PM PST","6595291861","Order","701-2024401-8962656","PLN-201010","Plantronics Voyager Edge Bluetooth Headset Black (20101003)","1","amazon.ca","Amazon","Clive","Alberta","T0C 0Y0","85.44","3.93","0","-3.93","4.27","-6.84","-6.33","-0.12","0","76.42"
"2018-03-10 12:01:15 PM PST","6595291861","Order","702-8310465-0572265","LFE-77-52565","Lifeproof FRE Series Waterproof Case for iPhone 6/6s, Grind (Dark Grey/Slate Grey/Skyfly Blue) - Retail Packaging","1","amazon.ca","Amazon","Calgary","AB","T2Z 2E3","47.95","3.92","0","-3.92","2.40","-3.84","-4.74","-0.07","0","41.70"
"2018-03-10 12:01:15 PM PST","6595291861","Order","702-8310465-0572265","LFE-77-52566","Lifeproof FR&#x112; SERIES iPhone 6/6s Waterproof Case (4.7"" Version) - Retail Packaging - BANZAI (COWABUNGA/WAVE CRASH/LONGBOARD)","1","amazon.ca","Amazon","Calgary","AB","T2Z 2E3","47.95","3.93","0","-3.93","2.40","-3.84","-3.40","-0.07","0","43.04"
"2018-03-10 12:11:42 PM PST","6595291861","Order","701-0736702-1617031","LFE-77-52565","Lifeproof FRE Series Waterproof Case for iPhone 6/6s, Grind (Dark Grey/Slate Grey/Skyfly Blue) - Retail Packaging","1","amazon.ca","Amazon","Victoria","British Columbia","V9A 0G1","47.95","3.27","0","-3.27","2.40","-7.68","-3.76","-0.14","0","38.77"
"2018-03-10 12:11:42 PM PST","6595291861","Order","701-0736702-1617031","LFE-77-52565","Lifeproof FRE Series Waterproof Case for iPhone 6/6s, Grind (Dark Grey/Slate Grey/Skyfly Blue) - Retail Packaging","1","amazon.ca","Amazon","Victoria","British Columbia","V9A 0G1","47.95","3.26","0","-3.26","2.40","0","-3.76","0","0","46.59"
"2018-03-10 12:11:42 PM PST","6595291861","Order","701-0736702-1617031","LFE-77-52566","Lifeproof FR&#x112; SERIES iPhone 6/6s Waterproof Case (4.7"" Version) - Retail Packaging - BANZAI (COWABUNGA/WAVE CRASH/LONGBOARD)","1","amazon.ca","Amazon","Victoria","British Columbia","V9A 0G1","47.95","3.27","0","-3.27","2.40","-3.84","-2.87","-0.07","0","43.57"
"2018-03-10 1:57:58 PM PST","6595291861","Order","702-0161684-1850660","ETL-02578","Eltamd UV Physical SPF 41, 85-Gram","1","amazon.ca","Amazon","Toronto","Ontario","M5R 2T1","26.22","4.06","0","-4.06","3.41","-3.93","-6.33","-0.10","0","19.27"
"2018-03-10 2:09:56 PM PST","6595291861","Order","701-6437938-3865056","PRK-03-08","2 X Aquasonic CLEAR Ultrasound Transmission Gel Doppler Tens (0.25 ltr) (Pack of 2)","1","amazon.ca","Amazon","Pickering","Ontario","L1V 1T4","14.00","3.26","0","-3.26","1.82","-2.10","-6.78","-0.05","0","6.89"
"2018-03-10 2:28:01 PM PST","6595291861","Order","701-8301114-0552268","ETL-02578","Eltamd UV Physical SPF 41, 85-Gram","1","amazon.ca","Amazon","Vancouver","British Columbia","V6J 2J6","26.22","6.99","0","-6.99","1.31","-3.93","-5.88","-0.04","0","17.68"
"2018-03-10 6:23:30 PM PST","6595291861","Order","701-1869113-4556269","PRK-12-08","Spectra 360 Electrode Gel - Parker Laboratories - 8.5 oz Tube - (Pack of 3)","1","amazon.ca","Amazon","Winnipeg","Manitoba","R2G 2E1","25.48","3.93","0","-3.93","1.27","-3.06","-6.78","-0.04","0","16.87"
"2018-03-10 6:36:06 PM PST","6595291861","Order","701-9462155-9338619","ETL-02578","Eltamd UV Physical SPF 41, 85-Gram","1","amazon.ca","Amazon","Winnipeg","Manitoba","R2Y 0S2","26.22","0","0","0","1.31","-3.93","-6.33","-0.04","0","17.23"
"2018-03-10 9:32:23 PM PST","6595291861","Order","701-1329380-6507424","OLA-HP3","OLAPLEX Hair Perfector No-3 Repairing Treatment, 3.3-Ounce","1","amazon.ca","Amazon","MARKHAM","Ontario","L3R 9X4","30.99","6.99","0","-6.99","4.03","-4.65","-6.33","-0.12","0","23.92"
"2018-03-10 9:45:23 PM PST","6595291861","Order","701-9394061-9217863","1439","Tubigrip Size G Tubular Bandage 10M Box Natural (32.8ft/10.9yards)","1","amazon.ca","Amazon","Ottawa","Ontario","K2A 1H2","39.66","1.95","0","-1.95","5.16","-9.52","-4.75","-0.30","0","30.25"
"2018-03-10 9:45:23 PM PST","6595291861","Order","701-9394061-9217863","1439","Tubigrip Size G Tubular Bandage 10M Box Natural (32.8ft/10.9yards)","1","amazon.ca","Amazon","Ottawa","Ontario","K2A 1H2","39.66","1.95","0","-1.95","5.16","0","-4.75","0","0","40.07"
"2018-03-10 10:49:02 PM PST","6595291861","Order","701-3488181-6551431","OLA-HP3","OLAPLEX Hair Perfector No-3 Repairing Treatment, 3.3-Ounce","1","amazon.ca","Amazon","London","Ontario","N5Y 3H7","30.99","0","0","0","4.03","-4.65","-6.33","-0.12","0","23.92"
"2018-03-11 12:42:45 AM PST","6595291861","Order","702-5219980-8977862","ETL-02578","Eltamd UV Physical SPF 41, 85-Gram","1","amazon.ca","Amazon","Pointe Claire","Quebec","H9S 5C9","26.22","6.99","0","-6.99","1.31","-3.93","-6.33","-0.04","0","17.23"
"2018-03-11 7:45:25 AM PDT","6595291861","Order","701-5833845-0313851","OLA-HP3","OLAPLEX Hair Perfector No-3 Repairing Treatment, 3.3-Ounce","1","amazon.ca","Amazon","Brossard","Quebec","J4W 3H9","30.99","4.45","0","0","1.77","-4.65","-11.36","-0.05","0","21.15"
"2018-03-11 8:07:01 AM PDT","6595291861","Order","701-5795229-9165037","BSN-76168","BSN Medical Leukotape P Sports Tape, 1 1/2 Inch x 15 Yard","1","amazon.ca","Amazon","Toronto","Ontario","M4T 1G6","20.00","3.92","0","-3.92","2.60","-2.40","-6.33","-0.08","0","13.79"
"2018-03-11 10:29:38 AM PDT","6595291861","Order","702-8054151-5140230","BSN-76168","BSN Medical Leukotape P Sports Tape, 1 1/2 Inch x 15 Yard","1","amazon.ca","Amazon","Vancouver","British Columbia","V6Z3H4","20.00","0","0","0","1.00","-2.40","-6.33","-0.03","0","12.24"
"2018-03-11 10:35:08 AM PDT","6595291861","Order","701-0698490-4262630","3MM-R1547","3M Steri-Strip reinforced Skin Closures - 1/2"" x 4"" - 10 pack of 6 strip envelope (60 strips)","1","amazon.ca","Amazon","Burnaby","British Columbia","V5E 1E5","12.58","0","0","0","0.63","-1.89","-3.96","-0.02","0","7.34"
"2018-03-11 10:36:27 AM PDT","6595291861","Order","702-4896329-4287454","OLA-HP3","OLAPLEX Hair Perfector No-3 Repairing Treatment, 3.3-Ounce","1","amazon.ca","Amazon","Hinton","Alberta","T7V 1E9","30.99","0","0","0","1.55","-4.65","-6.33","-0.04","0","21.52"
"2018-03-11 10:37:31 AM PDT","6595291861","Order","701-9819520-2817863","3MM-1624W","3M Health Care 1624W Tegaderm Film Dressing, Frame Style, 2.75"" Length X 2.375"" Width, Transparent (Pack of 100)","1","amazon.ca","Amazon","Cobble Hill","British Columbia","V0R 1L1","36.99","0","0","0","1.85","-4.44","-6.33","-0.05","0","28.02"
"2018-03-11 11:40:56 AM PDT","6595291861","Order","701-8156199-0161825","1437","Molnlycke Tubigrip Tubular Bandage Size D 10M Box #1437","1","amazon.ca","Amazon","AJAX","Ontario","L1S 4V5","29.25","3.93","0","-3.93","3.80","-3.51","-6.78","-0.11","0","22.65"
"2018-03-11 11:41:08 AM PDT","6595291861","Order","701-2839027-3710637","ETL-02578","Eltamd UV Physical SPF 41, 85-Gram","1","amazon.ca","Amazon","Newmarket","Ontario","L3X 1L2","26.22","3.93","0","-3.93","3.41","-3.93","-6.33","-0.10","0","19.27"
"2018-03-11 11:41:33 AM PDT","6595291861","Order","701-1289866-8206632","OLA-HP3","OLAPLEX Hair Perfector No-3 Repairing Treatment, 3.3-Ounce","1","amazon.ca","Amazon","toronto","on","M2J 1W6","30.99","3.93","0","-3.93","4.03","-4.65","-6.33","-0.12","0","23.92"
"2018-03-11 11:44:46 AM PDT","6595291861","Order","701-9541258-5327416","MCR-1577","Xbox One Media Remote","1","amazon.ca","Amazon","Toronto","Ontario","M6E 3E5","46.00","6.99","0","-6.99","5.98","-7.90","-5.59","-0.17","0","38.32"
"2018-03-11 11:56:33 AM PDT","6595291861","Order","701-9957806-2345050","MOP-3047_JPA-IP6-BLU","mophie juice pack Air Battery Case for Apple iPhone 6 / iPhone 6s - Blue","1","amazon.ca","Amazon","Vancouver","British Columbia","V6R 3B6","48.00","0","0","0","2.40","-3.84","-6.78","-0.07","0","39.71"
"2018-03-11 11:56:58 AM PDT","6595291861","Order","702-0775781-8097016","LFE-77-52565","Lifeproof FRE Series Waterproof Case for iPhone 6/6s, Grind (Dark Grey/Slate Grey/Skyfly Blue) - Retail Packaging","1","amazon.ca","Amazon","Coldstream","British Columbia","V1B 2X4","47.95","5.90","0","-5.90","2.40","-3.84","-6.33","-0.07","0","40.11"
"2018-03-11 11:57:50 AM PDT","6595291861","Order","701-3096040-0280204","3MM-1624W","3M Health Care 1624W Tegaderm Film Dressing, Frame Style, 2.75"" Length X 2.375"" Width, Transparent (Pack of 100)","1","amazon.ca","Amazon","Bridgewater","Nova Scotia","B4V 9B2","36.99","0","0","0","5.55","-4.44","-6.33","-0.16","0","31.61"
"2018-03-11 1:15:24 PM PDT","6595291861","Order","702-0313032-0830673","CON-187955","Convatec Duoderm Extra Thin CGF Dressing, 4 x 4, 10/bx","1","amazon.ca","Amazon","Brockville","Ontario","K6V 1A3","36.50","0","0","0","4.75","-5.48","-6.33","-0.14","0","29.30"
"2018-03-11 1:34:30 PM PDT","6595291861","Order","701-1956826-3122645","OLA-HP3","OLAPLEX Hair Perfector No-3 Repairing Treatment, 3.3-Ounce","1","amazon.ca","Amazon","OTTAWA","Ontario","K1V 2R3","31.00","2.94","0","-2.94","4.03","-4.65","-6.33","-0.12","0","23.93"
"2018-03-11 1:51:27 PM PDT","6595291861","Order","701-1234450-4018626","ETL-02578","Eltamd UV Physical SPF 41, 85-Gram","1","amazon.ca","Amazon","Ottawa","ON","K2R1B7","26.22","0","0","0","3.41","-3.93","-6.33","-0.10","0","19.27"
"2018-03-11 2:21:07 PM PDT","6595291861","Order","702-5979412-9426638","ETL-02578","Eltamd UV Physical SPF 41, 85-Gram","1","amazon.ca","Amazon","Kingston","PE","C0A 1H3","26.22","2.93","0","-2.93","3.93","-3.93","-6.33","-0.11","0","19.78"
"2018-03-11 2:27:33 PM PDT","6595291861","Refund","701-1329380-6507424","OLA-HP3","OLAPLEX Hair Perfector No-3 Repairing Treatment, 3.3-Ounce","1","amazon.ca","Amazon","MARKHAM","Ontario","L3R 9X4","0","-6.99","0","6.99","0","0","0","0","0","0"
"2018-03-11 5:13:33 PM PDT","6595291861","Order","702-7768822-1544230","OLA-HP3","OLAPLEX Hair Perfector No-3 Repairing Treatment, 3.3-Ounce","1","amazon.ca","Amazon","Surrey","British Columbia","V3S 1R8","30.99","0","0","0","1.55","-4.65","-6.33","-0.04","0","21.52"
"2018-03-11 5:59:14 PM PDT","6595291861","Order","701-4886552-6741005","ETL-02578","Eltamd UV Physical SPF 41, 85-Gram","1","amazon.ca","Amazon","Calgary","Alberta","T2P 5J4","26.22","6.99","0","-6.99","1.31","-3.93","-5.88","-0.04","0","17.68"
"2018-03-11 6:03:19 PM PDT","6595291861","Order","702-3790167-1509021","REV-21660307","Revitabrow By Revitalash Advanced Formula Eyebrow Conditioner 3.0ml","1","amazon.ca","Amazon","Edmonton","Alberta","T6E 1R1","65.00","0","0","0","3.25","-9.75","-5.88","-0.09","0","52.53"
"2018-03-11 6:39:22 PM PDT","6595291861","Order","702-7220566-8173826","ETL-02578","Eltamd UV Physical SPF 41, 85-Gram","1","amazon.ca","Amazon","Langley","BC","V1M 1H9","26.22","3.26","0","-3.26","1.31","-3.93","-5.88","-0.04","0","17.68"
"2018-03-11 6:47:19 PM PDT","6595291861","Order","701-4902255-8499441","OLA-HP3","OLAPLEX Hair Perfector No-3 Repairing Treatment, 3.3-Ounce","3","amazon.ca","Amazon","TORONTO","ONTARIO","M6N 3R4","92.97","0","0","0","12.09","-13.95","-10.39","-0.35","0","80.37"
"2018-03-11 6:48:24 PM PDT","6595291861","Order","701-3189519-1302650","OLA-HP3","OLAPLEX Hair Perfector No-3 Repairing Treatment, 3.3-Ounce","1","amazon.ca","Amazon","Toronto","Ontario","M6P 3V1","30.99","4.45","0","0","4.61","-4.65","-11.36","-0.13","0","23.91"
"2018-03-11 8:47:09 PM PDT","6595291861","Order","702-6598538-1637832","MCR-1577","Xbox One Media Remote","1","amazon.ca","Amazon","Barrie","Ontario","L4N 9Z1","46.00","2.96","0","-2.96","5.98","-7.90","-5.59","-0.17","0","38.32"
"2018-03-11 8:47:30 PM PDT","6595291861","Order","702-7383746-7532260","PLN-201010","Plantronics Voyager Edge Bluetooth Headset Black (20101003)","1","amazon.ca","Amazon","Prince George","British Columbia","V2L 2C8","85.44","0","0","0","4.27","-6.84","-6.33","-0.12","0","76.42"
"2018-03-11 8:50:12 PM PDT","6595291861","Order","702-1365569-7269829","OLA-HP3","OLAPLEX Hair Perfector No-3 Repairing Treatment, 3.3-Ounce","1","amazon.ca","Amazon","Edmonton","Alberta","T5H 4M6","30.99","3.92","0","-3.92","1.55","-4.65","-6.33","-0.04","0","21.52"
"2018-03-11 9:32:40 PM PDT","6595291861","Order","701-9697494-7340206","3MM-1624W","3M Health Care 1624W Tegaderm Film Dressing, Frame Style, 2.75"" Length X 2.375"" Width, Transparent (Pack of 100)","1","amazon.ca","Amazon","Milton","Ontario","L9T 7B9","36.99","5.90","0","-5.90","4.81","-4.44","-6.33","-0.14","0","30.89"
"2018-03-11 9:33:59 PM PDT","6595291861","Order","702-5995650-3027443","OLA-HP3","OLAPLEX Hair Perfector No-3 Repairing Treatment, 3.3-Ounce","1","amazon.ca","Amazon","Toronto","Ontario","M6J 3X9","30.99","0","0","0","4.03","-4.65","-6.33","-0.12","0","23.92"
"2018-03-11 9:35:01 PM PDT","6595291861","Order","702-8504838-3234635","OLA-HP3","OLAPLEX Hair Perfector No-3 Repairing Treatment, 3.3-Ounce","1","amazon.ca","Amazon","Toronto","Ontario","M6M 4H5","30.99","6.99","0","-6.99","4.03","-4.65","-6.33","-0.12","0","23.92"
"2018-03-11 9:35:43 PM PDT","6595291861","Order","701-5942928-6468216","LFE-77-52566","Lifeproof FR&#x112; SERIES iPhone 6/6s Waterproof Case (4.7"" Version) - Retail Packaging - BANZAI (COWABUNGA/WAVE CRASH/LONGBOARD)","1","amazon.ca","Amazon","MISSISSAUGA","Ontario","L5N7M9","47.95","6.99","0","-6.99","6.23","-3.84","-6.33","-0.18","0","43.83"
"2018-03-11 10:50:46 PM PDT","6595291861","Order","701-5376058-3524232","OLA-HP3","OLAPLEX Hair Perfector No-3 Repairing Treatment, 3.3-Ounce","1","amazon.ca","Amazon","Brantford","Ontario","N3T 3L5","30.99","3.99","0","0","4.55","-4.65","-10.84","-0.13","0","23.91"
"2018-03-12 1:22:42 AM PDT","6595291861","Order","701-1774065-4152214","OLA-HP3","OLAPLEX Hair Perfector No-3 Repairing Treatment, 3.3-Ounce","3","amazon.ca","Amazon","Laval","Quebec","H7P 2M8","92.97","6.99","0","-6.99","4.65","-13.95","-10.39","-0.13","0","73.15"
"2018-03-12 1:23:10 AM PDT","6595291861","Order","702-6621808-7945804","PLN-201010","Plantronics Voyager Edge Bluetooth Headset Black (20101003)","1","amazon.ca","Amazon","Brampton","Ontario","L6S 2P9","85.44","2.28","0","-2.28","11.11","-6.84","-6.33","-0.32","0","83.06"
"2018-03-12 1:23:22 AM PDT","6595291861","Order","701-0255178-7733047","MCR-1577","Xbox One Media Remote","1","amazon.ca","Amazon","Quebec","Quebec","G2N 1X7","46.00","0","0","0","2.30","-7.90","-5.59","-0.07","0","34.74"
"2018-03-12 1:24:38 AM PDT","6595291861","Order","702-2313520-1633865","3MM-2862","3M Medipore H Soft Cloth Surgical Tape - 2"" wide - 1 Roll","1","amazon.ca","Amazon","Milton","Ontario","L9T 6B7","14.69","0.18","0","-0.18","1.91","-2.20","-5.22","-0.06","0","9.12"
"2018-03-12 1:24:38 AM PDT","6595291861","Order","702-2313520-1633865","3MM-1527-1","3M Transpore Clear Plastic Tape, 1 X 10 Yards, 1 Roll","1","amazon.ca","Amazon","Milton","Ontario","L9T 6B7","16.84","0.06","0","-0.06","2.19","-2.53","-2.92","-0.06","0","13.52"
"2018-03-12 2:06:30 AM PDT","6595291861","Adjustment","701-2206662-0949835","LUX-NEO110B","FBA Inventory Reimbursement - Customer Return","1","","","","","","0","0","0","0","0","0","0","0","20.46","20.46"
"2018-03-12 4:28:00 AM PDT","6595291861","Order","701-7667681-8196218","LFE-77-52565","Lifeproof FRE Series Waterproof Case for iPhone 6/6s, Grind (Dark Grey/Slate Grey/Skyfly Blue) - Retail Packaging","1","amazon.ca","Amazon","Taber","Alberta","T1G 1E4","47.95","4.99","0","0","2.65","-3.84","-11.97","-0.08","0","39.70"
"2018-03-12 4:30:07 AM PDT","6595291861","Order","702-0436368-2940236","ETL-02578","Eltamd UV Physical SPF 41, 85-Gram","1","amazon.ca","Amazon","Regina","Saskatchewan","S4W 0K5","26.22","1.70","0","0","1.40","-3.93","-8.25","-0.04","0","17.10"
"2018-03-12 5:17:20 AM PDT","6595291861","Order","701-7981373-8550606","ETL-02578","Eltamd UV Physical SPF 41, 85-Gram","1","amazon.ca","Amazon","Carp","Ontario","K0A 1L0","26.22","2.94","0","-2.94","3.41","-3.93","-6.33","-0.10","0","19.27"
"2018-03-12 7:14:57 AM PDT","6595291861","Order","701-2822999-2228236","OLA-HP3","OLAPLEX Hair Perfector No-3 Repairing Treatment, 3.3-Ounce","1","amazon.ca","Amazon","Victoria","British Columbia","V8Z 3C8","30.99","0","0","0","1.55","-4.65","-6.33","-0.04","0","21.52"
"2018-03-12 8:00:33 AM PDT","6595291861","Order","701-8913457-6542607","3MM-2862","3M Medipore H Soft Cloth Surgical Tape - 2"" wide - 1 Roll","1","amazon.ca","Amazon","Bowmanville","ON","L1C4W9","14.69","0","0","0","1.91","-2.20","-6.33","-0.06","0","8.01"
"2018-03-12 8:01:38 AM PDT","6595291861","Order","701-9373923-6917845","OLA-HP3","OLAPLEX Hair Perfector No-3 Repairing Treatment, 3.3-Ounce","1","amazon.ca","Amazon","Toronto","Ontario","M5V0M2","30.99","0","0","0","4.03","-4.65","-6.33","-0.12","0","23.92"
"2018-03-12 8:24:00 AM PDT","6595291861","Refund","702-0367514-0265817","OLA-HP3","OLAPLEX Hair Perfector No-3 Repairing Treatment, 3.3-Ounce","1","amazon.ca","Amazon","Oakville","Ontario","L6M 2W4","-31.00","-6.02","0","6.02","-4.03","3.72","0","0","0","-31.31"
"2018-03-12 8:29:58 AM PDT","6595291861","Order","701-9425301-7357018","LFE-77-52565","Lifeproof FRE Series Waterproof Case for iPhone 6/6s, Grind (Dark Grey/Slate Grey/Skyfly Blue) - Retail Packaging","1","amazon.ca","Amazon","Exeter","Ontario","N0M 1S4","47.95","3.99","0","0","6.75","-3.84","-10.84","-0.20","0","43.81"
"2018-03-12 10:20:39 AM PDT","6595291861","Order","701-0647977-9789803","LUX-NEO320W","Luxe Bidet Neo 320 - Self Cleaning Dual Nozzle - Hot and Cold Water Non-Electric Mechanical Bidet Toilet Attachment (white and white)","1","amazon.ca","Amazon","Edmonton","Alberta","T6W 2K4","65.90","0","0","0","0","-7.91","-7.23","0","0","50.76"
"2018-03-12 10:20:54 AM PDT","6595291861","Order","701-7364530-5747405","LUX-NEO320W","Luxe Bidet Neo 320 - Self Cleaning Dual Nozzle - Hot and Cold Water Non-Electric Mechanical Bidet Toilet Attachment (white and white)","1","amazon.ca","Amazon","Regina","Saskatchewan","S4N 5N6","65.90","0","0","0","0","-7.91","-7.23","0","0","50.76"
