date,order id,country,order city,order state,item,quantity,revenue,total cost,profit,return on sales
25-06-2019,113-5796121-4640220,USA,Mentor,OH,DER-31815,1,10.74,9.77,0.97,0.090316574
25-06-2019,113-3246750-1353020,USA,SACRAMENTO,CA,3MM-H1626,1,5.99,5.08,0.91,0.151919866
25-06-2019,114-1069741-4661861,USA,HOFFMAN ESTATES,IL,3MM-H1626,1,5.99,5.08,0.91,0.151919866
25-06-2019,111-3052345-6958604,USA,PITTSBURG,CA,DER-31815,4,42.96,36.08,6.88,0.160148976
25-06-2019,113-7774116-2315456,USA,PHOENIX,AZ,TOR-MS408W,1,11.38,9.85,1.53,0.134446397
25-06-2019,111-6859142-8201851,USA,AMARILLO,TX,DER-31815,1,10.74,9.77,0.97,0.090316574
25-06-2019,113-1800182-9081865,USA,SOUTH OZONE PARK,NY,DER-31815,1,10.74,9.77,0.97,0.090316574
25-06-2019,113-1266304-7671416,USA,Moore,OK,CON-22771,1,35.75,26.42,9.33,0.260979021
25-06-2019,113-1140885-8983434,USA,PETALUMA,CA,DER-31815,1,10.74,9.77,0.97,0.090316574
25-06-2019,112-1755379-4435465,USA,PALMER,AK,CON-22771,2,72,52.9,19.1,0.265277778
25-06-2019,112-5224860-8120207,USA,WICHITA FALLS,TX,TOR-MS407W(B),1,11.1,9.81,1.29,0.116216216
25-06-2019,112-3060542-4284221,USA,BELPRE,OH,TOR-MS407W(B),1,11.1,9.81,1.29,0.116216216
25-06-2019,114-4307785-4510635,USA,MACON,GA,3MM-1628,1,19.26,13.29,5.97,0.309968847
25-06-2019,111-7592914-1010615,USA,BONITA SPRINGS,FL,MOL-1434,1,17.99,15.15,2.84,0.157865481
25-06-2019,112-2753668-9024227,USA,THOMASTON,CT,WEL-06000-800,1,12,11.44,0.56,0.046666667
25-06-2019,113-7922131-3751422,USA,ELK RUN HEIGHTS,IA,TOR-MS407W(B),1,11.1,9.81,1.29,0.116216216
25-06-2019,111-2187508-1966622,USA,LAKE ZURICH,IL,CON-183910(X3),1,28.52,22.05,6.47,0.226858345
25-06-2019,111-9228864-3733852,USA,Lafayette,LA,MOL-1434,1,17.94,15.14,2.8,0.156075808
25-06-2019,114-6562456-8466655,USA,Half Moon Bay,CA,3MM-1539(X3),1,14.75,13.65,1.1,0.074576271
25-06-2019,113-2955465-1547435,USA,DPO,AA,3MM-R1546(B),1,24,20.16,3.84,0.16
25-06-2019,111-2347159-2514653,USA,DUNNELLON,FL,3MM-1628,1,19.26,13.29,5.97,0.309968847
25-06-2019,114-7703101-1745861,USA,DENVER,CO,BEU-0283-0871-31,1,11,8.16,2.84,0.258181818
25-06-2019,114-2767172-4614668,USA,HENRYVILLE,IN,TOR-MS407W(B),1,11.1,9.81,1.29,0.116216216
25-06-2019,111-4912949-2645855,USA,Claremont,VA,CON-22771,1,36,26.45,9.55,0.265277778
25-06-2019,113-4829598-3144214,USA,University Park,MD,3MM-1624W(20B),1,5.99,4.36,1.63,0.2721202
25-06-2019,114-0406792-7021854,USA,ASHBURN,VA,TOR-MS408W,1,11.38,9.85,1.53,0.134446397
25-06-2019,113-3696325-0141053,USA,STEPHENTOWN,NY,CON-22771,1,35.75,26.42,9.33,0.260979021
25-06-2019,111-1409967-9740261,USA,Goldsboro,NC,TOR-MS408W,1,11.38,9.85,1.53,0.134446397
25-06-2019,113-7453998-6425061,USA,BUTLER,PA,BRO-HNBO-R,1,22.01,18.25,3.76,0.17083144
25-06-2019,111-2283340-6749026,USA,MONMOUTH BEACH,NJ,TOR-MS407W(B),1,11.1,9.81,1.29,0.116216216
25-06-2019,114-8536963-4293802,USA,PENSACOLA,FL,3MM-2560(X2),1,13.7,10.51,3.19,0.232846715
25-06-2019,113-0101844-7549806,USA,Agoura Hills,CA,TOR-MS408W,1,11.38,9.85,1.53,0.134446397
25-06-2019,112-0243798-3013049,USA,Briarcliff,TX,DER-31815,1,10.74,9.77,0.97,0.090316574
25-06-2019,111-9223281-7165035,USA,MINNEAPOLIS,MN,TOR-MS408W,1,11.38,9.85,1.53,0.134446397
25-06-2019,111-5714983-6910629,USA,EDINBURG,TX,TOR-MS407W(B),1,11.1,8.81,2.29,0.206306306
25-06-2019,111-5714983-6910629,USA,EDINBURG,TX,TOR-MS407W(B),1,11.1,9.81,1.29,0.116216216
25-06-2019,112-9439409-9197827,USA,PLANO,TX,MOL-295200,1,13,11.28,1.72,0.132307692
25-06-2019,112-6818825-9605062,USA,MCKINNEY,TX,TOR-MS408W,1,11.38,9.85,1.53,0.134446397
25-06-2019,112-2411114-8871416,USA,CAMERON PARK,CA,DER-31815,1,10.74,9.77,0.97,0.090316574
25-06-2019,111-1842276-6267463,USA,MOUNTAIN VIEW,CA,TOR-MS407W(B),1,11.1,9.81,1.29,0.116216216
25-06-2019,113-9120145-8327461,USA,CUPERTINO,CA,TOR-MS407W(B),1,11.1,9.81,1.29,0.116216216
25-06-2019,111-3717197-1182621,USA,Redwood City,CA,MOL-295200,1,13,11.28,1.72,0.132307692
25-06-2019,113-0146693-9770601,USA,BROWNSBURG,IN,CON-183910(X3),1,28.53,30.61,-2.08,-0.072905713
25-06-2019,113-0146693-9770601,USA,BROWNSBURG,IN,CON-183910(X3),2,57.06,35.54,21.52,0.377146863
25-06-2019,114-9113067-0408246,USA,Louisville,KY,TOR-MS408W,1,11.38,9.85,1.53,0.134446397
25-06-2019,112-2071569-5872254,USA,BLISSFIELD,MI,MOL-1434,1,17.94,15.14,2.8,0.156075808
25-06-2019,113-2921302-2255421,USA,CINCINNATI,OH,BRO-HNBO-R,1,22.01,18.25,3.76,0.17083144
25-06-2019,111-6193220-3781822,USA,FLUSHING,NY,BEU-0283-0871-31,1,11,8.16,2.84,0.258181818
25-06-2019,113-2726957-4859432,USA,NEW YORK,NY,3MM-H1626,1,5.9,5.07,0.83,0.140677966
25-06-2019,113-7744040-1405057,USA,The Villages,FL,TOR-MS408W,1,11.38,10.35,1.03,0.090509666
25-06-2019,111-4353370-4655428,USA,ONTARIO,CA,TOR-MS407W(B),1,11.1,9.81,1.29,0.116216216
25-06-2019,113-1205014-3561022,USA,YORBA LINDA,CA,TOR-MS407W(B),1,11.1,9.81,1.29,0.116216216
25-06-2019,111-2308666-8024235,USA,EAST LANSING,MI,TOR-MS407W(B),1,11.1,9.81,1.29,0.116216216
25-06-2019,113-7861210-0761018,USA,TROY,MI,TOR-MS407W(B),1,11.1,10.3,0.8,0.072072072
25-06-2019,113-2395578-1538634,USA,HITCHCOCK,TX,DER-31815,1,10.74,9.77,0.97,0.090316574
25-06-2019,113-8776047-3933811,USA,TOLEDO,OH,TOR-MS407W(B),1,11.1,9.81,1.29,0.116216216
25-06-2019,114-8482169-9862605,USA,CEDAR SPRINGS,MI,DER-31815,1,10.74,9.77,0.97,0.090316574
25-06-2019,113-1192021-7653839,USA,FORT LEE,NJ,BEU-0283-0871-31,1,11,8.16,2.84,0.258181818
25-06-2019,114-3855357-0173035,USA,AUSTIN,TX,TOR-MS408W,1,11.38,9.85,1.53,0.134446397
25-06-2019,111-7478337-5140247,USA,ANCHORAGE,AK,DER-31815,1,10.74,9.77,0.97,0.090316574
25-06-2019,112-3082827-9773849,USA,TILTON,NH,CON-22771,1,35.75,26.42,9.33,0.260979021
25-06-2019,113-3384573-0357823,USA,WESTLAKE VILLAGE,CA,3MM-R1547(10),2,13.1,9.32,3.78,0.288549618
25-06-2019,111-5436180-3565811,USA,LIBERTY,PA,TOR-MS408W,1,11.38,9.85,1.53,0.134446397
25-06-2019,114-1649981-3920254,USA,HAVERHILL,MA,CON-22771,1,35.75,26.42,9.33,0.260979021
25-06-2019,113-0410362-3403450,USA,Lincoln,NE,TOR-MS408W,1,11.38,9.85,1.53,0.134446397
25-06-2019,112-5549054-6737056,USA,BOSSIER CITY,LA,TOR-MS407W(B),1,11.1,9.81,1.29,0.116216216
25-06-2019,112-2531654-1525804,USA,LENA,IL,MOL-1434,1,17.9,15.14,2.76,0.154189944
25-06-2019,112-4000258-1345865,USA,TYLER,TX,TOR-MS407W(B),1,11.1,9.81,1.29,0.116216216
25-06-2019,114-7018101-9685816,USA,MONTGOMERY VILLAGE,MD,TOR-MS407W(B),2,22.2,18.62,3.58,0.161261261
25-06-2019,111-7836034-1682630,USA,STARR,SC,3MM-1624W(20B),1,5.99,4.36,1.63,0.2721202
25-06-2019,112-9695219-8710604,USA,Billerica,MA,BEU-0283-0871-31,1,11,8.16,2.84,0.258181818
25-06-2019,112-7940909-9161058,USA,Westfield,NJ,3MM-1624W(20B),1,5.99,4.36,1.63,0.2721202
25-06-2019,112-3668329-3177038,USA,LONG BEACH,CA,3MM-1527-2,1,12.58,10.95,1.63,0.129570747
25-06-2019,112-3304364-5380257,USA,Hollidaysburg,PA,BEU-0283-0871-31,1,11,8.16,2.84,0.258181818
25-06-2019,114-2063375-3363431,USA,EVERGREEN,CO,MOL-281300,1,18.96,14.96,4,0.210970464
25-06-2019,112-3056969-7717054,USA,SWANSEA,MA,CON-22771,1,35.75,30.71,5.04,0.140979021
25-06-2019,112-3056969-7717054,USA,SWANSEA,MA,CON-22771,1,35.75,22.13,13.62,0.380979021
25-06-2019,111-4773995-8149051,USA,YUMA,AZ,CON-22771,1,36,26.45,9.55,0.265277778
25-06-2019,111-7593946-1609029,USA,FAYETTEVILLE,NY,MOL-1434,1,17.99,15.15,2.84,0.157865481
25-06-2019,114-7920502-9977055,USA,ANNISTON,AL,3MM-2560(X2),1,13.7,10.51,3.19,0.232846715
25-06-2019,114-9644985-4869029,USA,LACOMBE,LA,BRO-HSAM-R,1,26,17.54,8.46,0.325384615
25-06-2019,112-4781699-7240263,USA,VIENNA,VA,BRO-HSAM-R,1,26,17.54,8.46,0.325384615
25-06-2019,112-2087030-8446611,USA,SOUTH OZONE PARK,NY,MOL-281000,4,51.36,39.72,11.64,0.226635514
25-06-2019,113-5169926-3352234,USA,SHORELINE,WA,3MM-H1624,1,5.2,4.34,0.86,0.165384615
25-06-2019,111-2215160-4691468,USA,Glenmoore,PA,BEU-0283-0871-31,1,11,8.16,2.84,0.258181818
25-06-2019,114-3800931-4571409,USA,SMYRNA,DE,TOR-MS407W(B),1,11.1,9.81,1.29,0.116216216
25-06-2019,112-0079945-5369819,USA,Scottsdale,AZ,3MM-1624W(20B),1,5.99,4.36,1.63,0.2721202
25-06-2019,113-9391563-7265803,USA,SAINT LOUIS,MO,3MM-1626W(10),1,5.49,4.37,1.12,0.204007286
25-06-2019,113-2172283-7547464,USA,PITTSBURGH,PA,TOR-MS407W(B),1,11.1,9.81,1.29,0.116216216
25-06-2019,112-1422404-1914642,USA,WATERTOWN,NY,TOR-MS407W(B),1,11.1,9.81,1.29,0.116216216
25-06-2019,114-7235270-8919437,USA,Santa Barbara,CA,DER-31815,2,21.48,18.54,2.94,0.136871508
25-06-2019,111-9423132-1425053,USA,Mishicot,WI,CON-22771,1,35.75,30.71,5.04,0.140979021
25-06-2019,111-9423132-1425053,USA,Mishicot,WI,CON-22771,1,35.75,22.13,13.62,0.380979021
25-06-2019,112-8370564-6490627,USA,Orlando,FL,3MM-1624W(20B),1,5.99,4.36,1.63,0.2721202
25-06-2019,111-1992591-8304217,USA,MOORE,OK,TOR-MS407W(B),1,11.1,9.81,1.29,0.116216216
25-06-2019,114-7001257-9818668,USA,MUKILTEO,WA,TOR-MS408W,1,11.38,9.85,1.53,0.134446397
25-06-2019,111-6379035-1698639,USA,STATESBORO,GA,TOR-MS408W,1,11.38,9.85,1.53,0.134446397
25-06-2019,113-0995344-0647466,USA,KEY WEST,FL,WEL-06000-800,1,11.99,11.88,0.11,0.009174312
25-06-2019,113-0995344-0647466,USA,KEY WEST,FL,WEL-06000-800,1,11.99,10,1.99,0.165971643
25-06-2019,112-2152198-9964206,USA,HILTON HEAD,SC,TOR-MS407W(B),1,11.1,9.81,1.29,0.116216216
25-06-2019,114-0587350-5677847,USA,MIAMI,FL,CON-183910(X3),1,28.52,22.05,6.47,0.226858345
25-06-2019,114-0276265-6148233,USA,Crown Point,IN,TOR-MS407W(B),1,11.1,9.81,1.29,0.116216216
25-06-2019,114-2719811-8768233,USA,houston,TX,CON-22771,1,35.75,26.42,9.33,0.260979021
25-06-2019,111-3153319-7996260,USA,DALLAS,TX,CON-22771,1,35.75,26.42,9.33,0.260979021
25-06-2019,111-3153319-7996260,USA,DALLAS,TX,CON-22771,1,35.75,26.42,9.33,0.260979021
25-06-2019,111-7331772-3481062,USA,CHANDLER,AZ,TOR-MS408W,1,11.38,9.85,1.53,0.134446397
25-06-2019,111-5183281-6827454,USA,Pottstown,PA,3MM-6166,1,168.99,142,26.99,0.159713593
25-06-2019,113-1163425-8249022,USA,SCHROON LAKE,NY,TOR-MS407W(B),1,11.1,12.15,-1.05,-0.094594595
25-06-2019,113-1163425-8249022,USA,SCHROON LAKE,NY,TOR-MS407W(B),2,22.2,15.28,6.92,0.311711712
25-06-2019,114-7281596-7020202,USA,Chicago,IL,MOL-281000,1,12.84,10.68,2.16,0.168224299
25-06-2019,114-3969229-3517812,USA,REDWOOD CITY,CA,3MM-2560(X2),1,13.7,10.51,3.19,0.232846715
25-06-2019,111-8197814-2313003,USA,CAPE CORAL,FL,DER-31815,1,10.74,9.77,0.97,0.090316574
25-06-2019,113-7928139-4881806,USA,WASHINGTON,DC,3MM-2560,1,7.59,6.22,1.37,0.180500659
25-06-2019,111-3396810-6937850,USA,BAY,AR,BEU-0283-0871-31,1,11,8.16,2.84,0.258181818
25-06-2019,113-2448182-5131443,USA,Oak Grove,MO,TOR-MS408W,1,11.38,9.85,1.53,0.134446397
25-06-2019,113-3020093-1649869,USA,Columbia,TN,TOR-MS407W(B),1,11.1,9.81,1.29,0.116216216
25-06-2019,113-8330508-6314626,USA,APPLETON,WI,TOR-MS407W(B),1,11.1,9.81,1.29,0.116216216
25-06-2019,113-4914192-7492259,USA,Lyndhurst,NJ,TOR-MS407W(B),1,11.1,9.81,1.29,0.116216216
25-06-2019,113-9375664-2667463,USA,Doral,FL,3MM-2560(X2),1,13.7,10.51,3.19,0.232846715
25-06-2019,113-4677320-8765041,USA,COPIAGUE,NY,DER-31815,1,10.74,9.77,0.97,0.090316574
25-06-2019,113-3389284-4437021,USA,EASTVALE,CA,DER-31815,2,21.48,18.54,2.94,0.136871508
25-06-2019,113-1591889-5065850,USA,HOUSTON,TX,CON-22771,5,178.75,132.1,46.65,0.260979021
25-06-2019,114-1569427-1597829,USA,HIDALGO,TX,3MM-1539(X3),1,14.73,13.65,1.08,0.073319756
25-06-2019,112-8814543-0330608,USA,HOUSTON,TX,CON-183910(X3),1,28.52,22.05,6.47,0.226858345
25-06-2019,114-1241824-9962629,USA,MIDDLEBURG,FL,TOR-MS408W,1,11.38,9.85,1.53,0.134446397
25-06-2019,113-2725526-1172234,USA,BROOKLYN,NY,TOR-MS407W(B),1,11.1,9.81,1.29,0.116216216
25-06-2019,111-1500888-4689001,USA,HADLEY,NY,DER-31815,2,21.48,18.54,2.94,0.136871508
25-06-2019,111-2430015-7577020,USA,CHINO,CA,TOR-MS407W(B),2,22.2,18.62,3.58,0.161261261
25-06-2019,113-2203939-6765819,USA,SAN ANSELMO,CA,DER-31815,2,21.48,18.54,2.94,0.136871508
25-06-2019,114-5201116-9458661,USA,COLUMBUS,OH,MOL-295400,1,26.64,23.56,3.08,0.115615616
25-06-2019,114-4006150-7178622,USA,GLASGOW,VA,TOR-MS408W,1,11.38,9.85,1.53,0.134446397
25-06-2019,112-2717142-3409832,USA,BUCKLEY,WA,TOR-MS408W,2,22.76,18.7,4.06,0.178383128
25-06-2019,112-7874003-5784253,USA,Roseville,CA,DER-31815,2,21.48,18.54,2.94,0.136871508
25-06-2019,113-3833993-9794614,USA,ORANGE,CA,WEL-06000-800,1,11.99,11.44,0.55,0.04587156
25-06-2019,112-3706999-4655414,USA,SAN PABLO,CA,DER-31815,1,10.74,9.77,0.97,0.090316574
25-06-2019,114-3448631-6886648,USA,ROSEVILLE,CA,DER-31815,1,10.74,9.77,0.97,0.090316574
25-06-2019,114-0266599-7797868,USA,AMHERST JCT,WI,TOR-MS408W,1,11.38,9.85,1.53,0.134446397
25-06-2019,111-9769221-9846627,USA,OAKLAND,CA,DER-31815,1,10.74,9.77,0.97,0.090316574
25-06-2019,114-2355574-3637857,USA,Holbrook,AZ,DER-31815,1,10.74,9.77,0.97,0.090316574
25-06-2019,114-3950329-5194642,USA,SACRAMENTO,CA,DER-31815,1,10.74,9.77,0.97,0.090316574
25-06-2019,113-0987702-8251459,USA,SONOMA,CA,DER-31815,1,10.74,9.77,0.97,0.090316574
25-06-2019,112-4178878-1806631,USA,Paul,ID,TOR-MS408W,1,11.38,9.85,1.53,0.134446397
25-06-2019,112-9725886-7077055,USA,HEALDSBURG,CA,DER-31815,1,10.74,9.77,0.97,0.090316574
25-06-2019,112-6832727-3135447,USA,INDIANAPOLIS,IN,BRO-HGCS-R,1,18.99,15.88,3.11,0.163770405
25-06-2019,111-5996798-3446617,USA,BLACKLICK,OH,3MM-H1626,2,11.8,9.14,2.66,0.225423729
25-06-2019,114-7000388-5676228,USA,PRESTON,ID,MOL-295200,1,13,11.28,1.72,0.132307692
25-06-2019,113-5289258-7299460,USA,Lincoln,NE,3MM-1527-2,1,12.58,10.95,1.63,0.129570747
25-06-2019,112-2338893-2125003,USA,BROOKLYN,NY,3MM-6166,1,168.99,142,26.99,0.159713593
25-06-2019,113-5843211-5369031,USA,Kearney,NE,TOR-MS407W(B),1,11.1,9.81,1.29,0.116216216
25-06-2019,114-6960066-5206649,USA,NEW ULM,TX,DER-31815,1,10.74,9.77,0.97,0.090316574
25-06-2019,111-9294582-9638611,USA,PRAIRIEVILLE,LA,MOL-1434,1,17.86,15.13,2.73,0.152855543
25-06-2019,114-2465962-6088201,USA,FORT GRATIOT,MI,TOR-MS407W(B),1,11.1,9.81,1.29,0.116216216
25-06-2019,112-0102546-8655422,USA,HOWELL,MI,3MM-1624W(20B),1,5.93,4.35,1.58,0.266441821
25-06-2019,114-2807321-1355437,USA,MARYSVILLE,MI,TOR-MS407W(B),1,11.1,9.81,1.29,0.116216216
25-06-2019,114-4874299-8413837,USA,SOUTH RICHMOND HILL,NY,BRO-HNBO-R,1,22.01,18.25,3.76,0.17083144
25-06-2019,114-4108814-7164260,USA,WINONA,MN,TOR-MS408W,1,11.38,9.85,1.53,0.134446397
25-06-2019,112-7350202-8113865,USA,GRAND PRAIRIE,TX,MOL-295200,1,13,11.28,1.72,0.132307692
25-06-2019,112-1604369-4396261,USA,EL PASO,TX,3MM-1539(X3),1,14.85,13.67,1.18,0.079461279
25-06-2019,112-1604369-4396261,USA,EL PASO,TX,3MM-1537(X4),1,17.9,13.8,4.1,0.229050279
25-06-2019,112-9315948-1214651,USA,NEW ORLEANS,LA,TOR-MS408W,1,11.38,9.85,1.53,0.134446397
25-06-2019,111-5027552-2540250,USA,Raleigh,NC,MOL-281000,1,12.84,10.68,2.16,0.168224299
25-06-2019,113-4565747-0192214,USA,Corrales,NM,3MM-H1547,1,4.73,3.96,0.77,0.162790698
25-06-2019,114-5577524-8281005,USA,RIALTO,CA,3MM-H1547,1,4.73,3.96,0.77,0.162790698
25-06-2019,111-7695011-4409808,USA,DAVIS,CA,3MM-H1547,1,4.73,3.96,0.77,0.162790698
25-06-2019,112-0855030-7645824,USA,CALISTOGA,CA,TOR-MS408W,1,11.38,9.85,1.53,0.134446397
25-06-2019,111-3167543-0928233,USA,ELKRIDGE,MD,WEL-92821,1,345,266.47,78.53,0.227623188
25-06-2019,112-8097029-8585051,USA,LAS VEGAS,NV,3MM-2560,10,77,89.3,-12.3,-0.15974026
25-06-2019,112-8097029-8585051,USA,LAS VEGAS,NV,3MM-2560,10,77,43.1,33.9,0.44025974
25-06-2019,112-8097029-8585051,USA,LAS VEGAS,NV,3MM-2560,10,77,44.1,32.9,0.427272727
25-06-2019,112-8097029-8585051,USA,LAS VEGAS,NV,3MM-2560,10,77,43.1,33.9,0.44025974
25-06-2019,112-8097029-8585051,USA,LAS VEGAS,NV,3MM-2560,10,77,43.1,33.9,0.44025974
25-06-2019,114-7879032-3884243,USA,HUNTINGTON BEACH,CA,TOR-MS408W,1,11.38,9.85,1.53,0.134446397
25-06-2019,114-7832039-2716202,USA,BLOWING ROCK,NC,WEL-92821,1,345,266.47,78.53,0.227623188
25-06-2019,114-3963678-7158660,USA,NAPLES,FL,3MM-H1624,2,9.9,7.44,2.46,0.248484848
25-06-2019,112-1154332-7850621,USA,Giddings,TX,3MM-1539(X3),1,14.72,13.65,1.07,0.072690217
25-06-2019,113-4834437-6889827,USA,NEW CASTLE,DE,TOR-MS407W(B),1,11.1,9.81,1.29,0.116216216
25-06-2019,113-4834437-6889827,USA,NEW CASTLE,DE,TOR-MS408W,1,11.38,8.85,2.53,0.222319859
25-06-2019,111-3658641-7157008,USA,RENO,NV,BEU-0283-0871-31,1,11,8.16,2.84,0.258181818
25-06-2019,112-3470483-9042630,USA,CITRUS HEIGHTS,CA,MOL-281000,1,12.84,11.67,1.17,0.091121495
25-06-2019,111-6699818-8999422,USA,CITRUS HEIGHTS,CA,TOR-MS407W(B),1,11.1,9.81,1.29,0.116216216
25-06-2019,113-1351246-6281002,USA,SACRAMENTO,CA,TOR-MS407W(B),1,11.1,9.81,1.29,0.116216216
25-06-2019,114-9759660-4321057,USA,MONROEVILLE,PA,MOL-295400,1,26.64,23.56,3.08,0.115615616
25-06-2019,113-5801339-5557860,USA,HOUSTON,TX,3MM-1539(X3),2,29.5,27.3,2.2,0.074576271
25-06-2019,112-5435247-1651458,USA,COLLINGSWOOD,NJ,TOR-MS408W,1,11.38,9.85,1.53,0.134446397
25-06-2019,114-5505791-3648245,USA,LANCASTER,CA,MOL-295200,1,13,10.28,2.72,0.209230769
25-06-2019,112-6244379-6649014,USA,SANTA ANA,CA,3MM-2560,2,15.18,11.44,3.74,0.246376812
25-06-2019,114-5302724-8117812,USA,Colfax,WA,MOL-295400,1,26.65,27.56,-0.91,-0.034146341
25-06-2019,114-5302724-8117812,USA,Colfax,WA,MOL-295400,1,26.65,19.56,7.09,0.266041276
25-06-2019,114-4532503-5570650,USA,SAINT CHARLES,IL,MOL-1434,1,17.86,15.13,2.73,0.152855543
25-06-2019,114-8240535-1941854,USA,MILWAUKEE,WI,3MM-1527-2,1,12.58,10.95,1.63,0.129570747
25-06-2019,111-9105277-3105818,USA,Folsom,LA,BRO-HBMC-R,1,18.99,15.64,3.35,0.176408636
25-06-2019,114-0935317-9298603,USA,FRANKTOWN,CO,TOR-MS407W(B),1,11.1,9.81,1.29,0.116216216
25-06-2019,114-9448919-5782652,USA,MAHWAH,NJ,3MM-1539(X3),9,132.57,147.16,-14.59,-0.110055065
25-06-2019,114-9448919-5782652,USA,MAHWAH,NJ,3MM-1539(X3),8,117.84,91.52,26.32,0.2233537
25-06-2019,114-9448919-5782652,USA,MAHWAH,NJ,3MM-1539(X3),3,44.19,34.32,9.87,0.2233537
25-06-2019,114-3666872-5237038,USA,COLORADO SPRINGS,CO,3MM-1624W(20B),1,5.89,4.35,1.54,0.261460102
25-06-2019,113-4522706-3649869,USA,BETHESDA,MD,MOL-281000,2,25.68,26.15,-0.47,-0.018302181
25-06-2019,113-4522706-3649869,USA,BETHESDA,MD,MOL-281000,3,38.52,23.25,15.27,0.396417445
25-06-2019,113-9081299-4956254,USA,AUBURN,AL,TOR-MS408W,1,11.38,9.85,1.53,0.134446397
25-06-2019,111-1418502-1037856,USA,BAKERSFIELD,CA,MOL-295400,1,26.64,23.56,3.08,0.115615616
25-06-2019,113-8777219-3904255,USA,CUMBERLAND,WI,TOR-MS408W,1,11.38,9.85,1.53,0.134446397
25-06-2019,111-6818212-2014605,USA,ELK GROVE,CA,3MM-1624W(20B),1,5.89,4.35,1.54,0.261460102
25-06-2019,112-0903180-4288207,USA,WYOMING,MN,TOR-MS407W(B),1,11.1,9.81,1.29,0.116216216
25-06-2019,112-4130002-2405043,USA,GREENBELT,MD,3MM-2560(X2),1,13.7,10.51,3.19,0.232846715
25-06-2019,113-7891176-8655400,USA,BELLEVUE,ID,MOL-295200,4,52,42.12,9.88,0.19
25-06-2019,114-1472546-0793802,USA,PITTSBURGH,PA,TOR-MS408W,1,11.38,8.85,2.53,0.222319859
25-06-2019,114-1472546-0793802,USA,PITTSBURGH,PA,TOR-MS407W(B),1,11.1,9.81,1.29,0.116216216
25-06-2019,111-4004558-2118669,USA,DUNCAN,SC,3MM-1624W(20B),1,5.99,4.36,1.63,0.2721202
25-06-2019,113-7838684-7483438,USA,SCOTTSDALE,AZ,WEL-06000-800,2,23.98,23.32,0.66,0.027522936
25-06-2019,113-7838684-7483438,USA,SCOTTSDALE,AZ,WEL-06000-800,1,11.99,9,2.99,0.249374479
25-06-2019,112-3052162-0007444,USA,Los Angeles,CA,CON-22771,1,35.75,26.42,9.33,0.260979021
25-06-2019,112-2013882-5664230,USA,Park Ridge,IL,TOR-MS407W(B),1,11.1,9.81,1.29,0.116216216
25-06-2019,111-2633455-0696209,USA,TOPEKA,KS,3MM-6166,1,168.99,142,26.99,0.159713593
25-06-2019,114-8508709-5325867,USA,SPRINGFIELD GARDENS,NY,TOR-MS408W,3,34.14,27.55,6.59,0.193028705
25-06-2019,112-6949002-1118601,USA,rosharon,TX,TOR-MS408W,1,11.38,9.85,1.53,0.134446397
25-06-2019,114-8796421-6915433,USA,GIBSONTON,FL,TOR-MS407W(B),1,11.1,9.81,1.29,0.116216216
25-06-2019,114-3850900-2734641,USA,San Diego,CA,MOL-295400,1,26.65,31.56,-4.91,-0.18424015
25-06-2019,114-3850900-2734641,USA,San Diego,CA,MOL-295400,2,53.3,39.12,14.18,0.266041276
25-06-2019,112-0218275-9182623,USA,AURORA,IL,MDL-NON80328,1,9.86,7.89,1.97,0.19979716
25-06-2019,113-9600029-5148228,USA,Silver Lake,KS,TOR-MS408W,1,11.38,9.85,1.53,0.134446397
25-06-2019,112-7481544-5521023,USA,WEST DES MOINES,IA,TOR-MS407W(B),1,11.1,9.81,1.29,0.116216216
25-06-2019,114-6599817-0448265,USA,ORLANDO,FL,CON-22771,1,35.75,26.42,9.33,0.260979021
25-06-2019,114-8180652-9347442,USA,Herriman,UT,TOR-MS407W(B),1,11.1,9.81,1.29,0.116216216
25-06-2019,111-9086767-7990648,USA,West Jordan,UT,3MM-1624W(20B),1,5.89,4.35,1.54,0.261460102
25-06-2019,112-6393717-0849059,USA,HOUSTON,TX,3MM-1527-2,1,12.58,10.95,1.63,0.129570747
25-06-2019,112-9106715-2316216,USA,DAPHNE,AL,TOR-MS408W,1,11.38,9.85,1.53,0.134446397
25-06-2019,111-6166455-4337030,USA,CARLE PLACE,NY,3MM-2178,1,209,153.39,55.61,0.266076555
25-06-2019,113-4830170-7538603,USA,HEALDSBURG,CA,3MM-2165,1,173.35,149.11,24.24,0.139832708
25-06-2019,111-1818364-4977036,USA,NEW YORK,NY,DER-31815,3,32.22,27.31,4.91,0.15238982
25-06-2019,112-5579684-5753803,USA,BELTON,TX,MOL-281000,2,25.66,20.34,5.32,0.207326578
25-06-2019,112-3747396-1740265,USA,PHOENIX,AZ,3MM-1624W(20B),3,17.97,11.08,6.89,0.383416806
25-06-2019,113-8222245-1789011,USA,SOMERSET,KY,MOL-295200,3,39,31.84,7.16,0.183589744
25-06-2019,112-5810599-6182630,USA,BROOKLYN,NY,DER-31815,1,10.74,9.77,0.97,0.090316574
25-06-2019,113-7146539-9513839,USA,PUNTA GORDA,FL,CON-22771,1,35.75,26.42,9.33,0.260979021
25-06-2019,113-8310576-5339433,USA,LA MESA,CA,MOL-295200,1,13,12.23,0.77,0.059230769
25-06-2019,113-8310576-5339433,USA,LA MESA,CA,MOL-295200,1,13,9.33,3.67,0.282307692
