date,type,order id,sku,quantity,product sales
06-Jul-19,Order,111-1327779-1379426,3MM-R1547(10),1,5.77
06-Jul-19,Order,112-4172243-7702639,TOR-MS407W(B),1,11.1
06-Jul-19,Order,112-5624916-3941851,TOR-MS407W(B),1,11.1
06-Jul-19,Order,114-3935702-5781043,TOR-MS407W(B),1,11.1
06-Jul-19,Order,111-7572791-4927461,3MM-R1547(10),1,5.77
06-Jul-19,Order,111-6266381-4451427,TOR-MS407W(B),1,11.1
06-Jul-19,Order,112-7749153-0794668,3MM-R1547(10),1,5.77
06-Jul-19,Order,114-9047767-3685826,3MM-H1624,1,6.11
06-Jul-19,Refund,114-4091669-7940251,TOR-MS407W(B),1,-11.1
06-Jul-19,Order,114-5970881-9376247,TOR-MS407W(B),1,11.1
06-Jul-19,Order,113-9776956-1967430,TOR-MS407W(B),1,11.1
06-Jul-19,Order,114-6809567-3305856,TOR-MS407W(B),1,11.1
06-Jul-19,Order,111-8612548-1985822,CON-183910(x3),1,28.45
06-Jul-19,Order,112-0257953-4957036,MOL-281000,1,12.51
06-Jul-19,Order,114-0206851-1672204,TOR-MS407W(B),1,11.1
06-Jul-19,Order,113-8636462-1522606,TOR-MS407W(B),1,11.1
06-Jul-19,Order,111-1150471-3238649,BRO-HGCS-R,1,18.99
06-Jul-19,Order,114-7316694-7943462,3MM-R1547(10),2,11.54
06-Jul-19,Order,112-0344948-3549061,TOR-MS407W(B),1,11.1
06-Jul-19,Order,114-8379363-2968254,TOR-MS407W(B),1,11.1
06-Jul-19,Order,111-0639770-3221847,BEU-0283-0871-31,1,11.5
06-Jul-19,Order,112-8873442-0813028,TOR-MS407W(B),1,11.1
06-Jul-19,Order,113-1993953-5548236,TOR-MS407W(B),1,11.1
06-Jul-19,Order,113-0905707-8020243,TOR-MS407W(B),1,11.1
06-Jul-19,Order,112-8277323-0377857,3MM-R1547(10),1,5.77
06-Jul-19,Order,111-7023418-9093860,3MM-R1547(10),1,5.77
06-Jul-19,Order,114-0345352-4871447,3MM-R1547(10),1,5.77
06-Jul-19,Order,111-2191367-0826653,TOR-MS407W(B),1,11.1
06-Jul-19,Refund,113-8662599-6576213,TOR-MS407W(B),1,-11.1
06-Jul-19,Order,112-5679753-1115452,MOL-281000,1,12.51
06-Jul-19,Order,114-6882008-2330602,TOR-MS407W(B),1,11.1
06-Jul-19,Order,111-1420143-7713010,CON-183910(x3),1,28.45
06-Jul-19,Order,111-7549521-0691449,3MM-1626W,1,16.91
06-Jul-19,Order,112-8608683-4125017,CON-183910(x3),1,28.45
06-Jul-19,Order,114-2901249-9781064,TOR-MS407W(B),1,11.1
06-Jul-19,Order,111-1366563-0098638,TOR-MS407W(B),1,11.1
06-Jul-19,Order,111-7403872-2363446,BEU-0283-0293-31(x2),1,19.5
06-Jul-19,Refund,112-6047408-2219424,3MM-H1547,1,-4.66
06-Jul-19,Order,112-8660087-7169862,TOR-MS407W(B),1,11.1
06-Jul-19,Order,112-1239266-6138613,BEU-0283-0293-31(x2),1,19.5
06-Jul-19,Order,114-9484972-5753024,TOR-MS407W(B),1,11.1
06-Jul-19,Order,113-0551673-7182617,TOR-MS407W(B),1,11.1
06-Jul-19,Order,111-8669582-4818609,CON-183910,1,12.99
06-Jul-19,Order,113-9451278-4531410,3MM-R1547(10),1,5.77
06-Jul-19,Order,113-7090997-5776265,TOR-MS407W(B),1,11.1
06-Jul-19,Order,111-3604410-2518669,TOR-MS407W(B),1,11.1
06-Jul-19,Order,114-0621493-7758652,TOR-MS407W(B),1,11.1
06-Jul-19,Order,114-6712282-9206602,3MM-R1547(10),1,5.77
06-Jul-19,Order,113-6125089-0977862,WEL-92821,2,690
06-Jul-19,Order,112-0857911-0614645,BRO-HGCS-R,1,18.99
06-Jul-19,Order,111-0949912-3462608,TOR-MS407W(B),1,11.1
06-Jul-19,Order,114-0815005-2368206,TOR-MS407W(B),1,11.1
06-Jul-19,Order,114-0463702-6361042,HOL-7805E(B),1,21.8
06-Jul-19,Order,113-6451059-2036216,TOR-MS407W(B),1,11.1
06-Jul-19,Order,113-0281709-3761855,TOR-MS407W(B),1,11.1
06-Jul-19,Order,112-5424267-6976209,BRO-HBMC-R,1,18.99
06-Jul-19,Refund,114-0183191-2253846,TOR-MS407W(B),1,-11.1
06-Jul-19,Order,112-7239838-1037813,CON-22771,1,35.35
06-Jul-19,Order,111-6268779-0447469,3MM-R1547(10),1,5.77
06-Jul-19,Order,113-2215977-7152235,3MM-R1547(10),1,5.77
06-Jul-19,Order,113-3306269-2871412,CON-22771,1,35.35
06-Jul-19,Order,113-9929716-1061065,TOR-MS407W(B),1,11.1
06-Jul-19,Order,114-5607545-6937054,TOR-MS407W(B),1,11.1
06-Jul-19,Order,111-0878723-0515428,TOR-MS407W(B),1,11.1
06-Jul-19,Order,112-8799141-7567441,CON-22771,1,35.35
06-Jul-19,Order,111-1715969-6217848,TOR-MS407W(B),1,11.1
06-Jul-19,Order,114-2381428-3989022,TOR-MS407W(B),1,11.1
06-Jul-19,Order,114-1374250-7340254,TOR-MS407W(B),1,11.1
06-Jul-19,Order,111-0273879-3644269,CON-22771,1,35.35
06-Jul-19,Order,111-0273879-3644269,CON-22771,1,35.35
06-Jul-19,Order,112-2499069-6697059,TOR-MS407W(B),1,11.1
06-Jul-19,Order,112-4831829-7159462,3MM-2560,1,7.55
06-Jul-19,Order,112-4695739-0297822,3MM-R1547(10),1,5.77
06-Jul-19,Refund,112-5576539-0645855,TOR-MS407W(B),1,-11.1
06-Jul-19,Order,111-4459530-0862642,TOR-MS407W(B),1,11.1
06-Jul-19,Order,113-2118144-7657038,3MM-R1547(10),1,5.77
06-Jul-19,Order,111-7409216-0430638,3MM-R1546(B),1,23.5
06-Jul-19,Order,114-7361916-3330632,TOR-MS407W(B),1,11.1
06-Jul-19,Order,114-8494993-2008248,TOR-MS407W(B),1,11.1
06-Jul-19,Order,111-3084579-0472240,TOR-MS407W(B),1,11.1
06-Jul-19,Order,111-9809876-5649829,3MM-1527-2,2,25.16
06-Jul-19,Order,112-9754845-1216245,PRK-12-02(A),1,3.6
06-Jul-19,Order,111-5241752-8951416,TOR-MS408W,1,11.38
06-Jul-19,Order,111-5241752-8951416,TOR-MS407W(B),1,11.1
06-Jul-19,Order,113-6552991-7914623,TOR-MS407W(B),1,11.1
06-Jul-19,Order,112-2855805-5159440,CON-22771,1,35.35
06-Jul-19,Order,111-7335441-1869061,HOL-7805E(B),1,21.8
06-Jul-19,Order,111-8531816-7722601,CON-22771,1,35.35
06-Jul-19,Refund,113-1467667-9486649,TOR-MS407W(B),1,-11.1
06-Jul-19,Order,112-6791852-8286619,TOR-MS407W(B),1,11.1
06-Jul-19,Order,112-6217866-4413856,3MM-R1546(B),1,23.5
06-Jul-19,Order,112-7710559-2295439,3MM-R1547(10),1,5.77
06-Jul-19,Refund,112-3510580-5614611,TOR-MS407W(B),1,-11.1
06-Jul-19,Order,113-0234838-4567422,TOR-MS407W(B),1,11.1
06-Jul-19,Order,113-0657244-2849048,CON-183910(x3),1,28.49
06-Jul-19,Order,113-1971689-7085843,TOR-MS407W(B),1,11.1
06-Jul-19,Order,114-2838222-9561814,TOR-MS407W(B),1,11.1
06-Jul-19,Order,113-7357036-8653827,TOR-MS407W(B),1,0
06-Jul-19,Order,113-7812678-0250636,TOR-MS407W(B),1,11.1
06-Jul-19,Order,114-8768225-2938606,3MM-1624W(20),1,4.8
06-Jul-19,Order,114-4839384-0671462,CON-22771,1,35.35
06-Jul-19,Order,111-3393742-5009829,TOR-MS407W(B),1,11.1
06-Jul-19,Order,113-8783237-5776226,3MM-2560(x2),1,13.7
06-Jul-19,Order,111-8325381-0778610,TOR-MS407W(B),1,11.1
06-Jul-19,Order,113-3259470-2535463,TOR-MS407W(B),1,11.1
06-Jul-19,Order,111-4522334-9441017,MOL-295200,1,13
06-Jul-19,Order,111-8334800-0366649,3MM-R1547(10),1,5.77
06-Jul-19,Order,111-4981408-5902642,3MM-R1546(B),1,23.5
06-Jul-19,Order,112-3522702-6404262,3MM-R1547(10),1,5.77
06-Jul-19,Order,113-4356753-2243406,TOR-MS407W(B),1,11.1
06-Jul-19,Order,113-7933343-5234620,3MM-R1547(10),1,5.77
06-Jul-19,Order,114-1235619-7721039,3MM-1624W(20),1,4.8
06-Jul-19,Order,111-8469212-0953037,TOR-MS407W(B),1,11.1
06-Jul-19,Order,111-8697421-6721815,TOR-MS407W(B),3,33.3
06-Jul-19,Order,113-8730375-5054610,TOR-MS407W(B),4,44.4
06-Jul-19,Order,111-9308938-5631458,CON-183910(x3),1,28.45
06-Jul-19,Order,112-3073769-5069820,3MM-2560(x2),1,13.7
06-Jul-19,Order,113-4178282-9645809,3MM-1626W(x2),1,32
06-Jul-19,Order,111-7219271-6593017,TOR-MS407W(B),1,11.1
06-Jul-19,Order,111-1843493-8783424,TOR-MS407W(B),1,11.1
06-Jul-19,Order,111-0188909-7372244,CON-22771,1,35.35
06-Jul-19,Order,114-2286210-8293054,3MM-R1547(10),1,5.77
06-Jul-19,Order,111-2263491-0943417,TOR-MS407W(B),2,22.2
06-Jul-19,Order,113-0279213-0045851,MOL-295200,5,65
06-Jul-19,Order,114-5561957-2903450,TOR-MS407W(B),1,11.1
06-Jul-19,Order,111-5254673-3482625,TOR-MS407W(B),2,22.2
06-Jul-19,Order,113-6957378-4677823,TOR-MS407W(B),1,11.1
06-Jul-19,Order,112-9248869-6505854,TOR-MS407W(B),1,11.1
06-Jul-19,Order,114-5988448-3473808,3MM-R1547(10),1,5.77
06-Jul-19,Order,111-6522737-1708250,TOR-MS407W(B),1,11.1
06-Jul-19,Order,114-1115563-6107461,3MM-R1546(B),1,23.5
06-Jul-19,Order,113-0882083-5356226,BRO-HRLC-R,1,21
06-Jul-19,Order,112-6407284-9887411,TOR-MS407W(B),1,11.1
06-Jul-19,Order,111-1105210-2816220,TOR-MS408W,1,11.38
06-Jul-19,Order,111-1105210-2816220,TOR-MS407W(B),1,11.1
06-Jul-19,Order,112-3090351-0788219,TOR-MS407W(B),1,11.1
06-Jul-19,Order,111-6355008-8846617,3MM-R1547(10),1,5.77
06-Jul-19,Order,113-5157179-7589823,TOR-MS407W(B),1,11.1
06-Jul-19,Order,111-2369087-1601852,TOR-MS407W(B),1,11.1
06-Jul-19,Order,113-5515490-8431469,TOR-MS407W(B),1,0
06-Jul-19,Order,113-5515490-8431469,TOR-MS407W(B),1,0
06-Jul-19,Order,113-3442271-2127413,TOR-MS407W(B),1,11.1
06-Jul-19,Order,114-1722861-4120226,CON-22771,1,35.35
06-Jul-19,Order,113-1747586-7023468,CON-183910(x3),1,28.45
06-Jul-19,Order,112-6632341-2469869,TOR-MS407W(B),1,11.1
06-Jul-19,Order,113-1049146-4623414,TOR-MS407W(B),1,11.1
06-Jul-19,Order,111-9512806-0677059,BEU-0283-0293-31(x2),1,19.5
06-Jul-19,Order,112-4981112-9609038,3MM-R1547(10),1,5.77
06-Jul-19,Order,113-0428206-6533005,TOR-MS407W(B),1,11.1
06-Jul-19,Order,113-3769994-4741805,3MM-R1547(10),1,5.77
06-Jul-19,Order,114-3968301-6813068,3MM-R1547(10),1,5.77
06-Jul-19,Order,114-5182657-7393860,TOR-MS407W(B),1,11.1
06-Jul-19,Order,114-4475340-1586605,MOL-1434,1,17
06-Jul-19,Order,112-4385995-2350601,TOR-MS407W(B),1,11.1
06-Jul-19,Order,112-4385995-2350601,TOR-MS408W,1,11.38
06-Jul-19,Refund,112-5563324-1693013,3MM-SLT-1(x4),2,0
06-Jul-19,Order,111-7256737-1754659,TOR-MS407W(B),1,11.1
06-Jul-19,Order,114-8836825-2005040,TOR-MS408W,1,11.38
06-Jul-19,Order,114-4204681-8649026,TOR-MS408W,1,11.38
06-Jul-19,Order,114-8144910-2606636,TOR-MS407W(B),1,11.1
06-Jul-19,Order,114-7991960-3678611,3MM-1624W(20B),2,11.2
06-Jul-19,Order,112-3585725-8245868,TOR-MS408W,1,11.38
06-Jul-19,Order,114-0690854-3043410,TOR-MS408W,1,11.38
06-Jul-19,Order,114-8105990-5710627,3MM-2560(x2),5,68.5
06-Jul-19,Order,111-6784227-8581836,TOR-MS407W(B),1,11.1
06-Jul-19,Order,111-6784227-8581836,TOR-MS408W,1,11.38
06-Jul-19,Order,112-6949101-9640222,TOR-MS408W,1,11.38
06-Jul-19,Order,114-0348619-2524248,TOR-MS407W(B),1,11.1
06-Jul-19,Order,112-3760393-5495443,TOR-MS407W(B),1,11.1
06-Jul-19,Order,111-1855036-9945055,MOL-281000,1,12.51
07-Jul-19,Order,112-5273516-9704255,TOR-MS408W,1,11.38
07-Jul-19,Order,112-5088973-2630620,TOR-MS408W,2,22.76
07-Jul-19,Order,111-1965693-8789813,TOR-MS407W(B),1,11.1
07-Jul-19,Order,111-6310180-2289060,3MM-R1547(10),1,5.77
07-Jul-19,Order,113-5706328-1522666,3MM-R1547(10),1,5.77
07-Jul-19,Order,112-6698624-3581028,TOR-MS407W(B),1,11.1
07-Jul-19,Order,111-3436305-9829861,3MM-R1547(10),1,5.77
07-Jul-19,Order,112-7272875-9416226,3MM-2165,1,173.35
07-Jul-19,Order,113-1725241-2680265,TOR-MS407W(B),1,11.1
07-Jul-19,Order,111-6026326-7747465,TOR-MS407W(B),1,11.1
07-Jul-19,Order,111-8091918-2915407,TOR-MS407W(B),1,11.1
07-Jul-19,Order,113-8695273-2149053,TOR-MS407W(B),1,11.1
07-Jul-19,Order,113-3056309-3897062,TOR-MS407W(B),1,11.1
07-Jul-19,Order,111-9911054-0697861,TOR-MS407W(B),1,11.1
07-Jul-19,Order,113-7539064-6083453,TOR-MS407W(B),1,11.1
07-Jul-19,Order,114-5487182-5992261,TOR-MS407W(B),1,11.1
07-Jul-19,Order,111-6182780-5755438,TOR-MS408W,1,11.38
07-Jul-19,Order,111-2292599-3180202,3MM-1626W(x2B),1,32.5
07-Jul-19,Order,112-0210602-9353807,TOR-MS407W(B),2,22.2
07-Jul-19,Order,113-8868802-2452221,BEU-0283-0293-31(x2),1,19.5
07-Jul-19,Order,111-2959381-5435437,3MM-2560,1,7.55
07-Jul-19,Order,113-0837493-9365807,MOL-281000,1,12.51
07-Jul-19,Order,114-1007532-1329035,3MM-R1547(10),1,5.77
07-Jul-19,Order,114-7293047-9036245,TOR-MS407W(B),1,11.1
07-Jul-19,Order,113-4197176-5545052,TOR-MS408W,1,11.38
07-Jul-19,Order,113-6300942-6177868,TOR-MS407W(B),2,22.2
07-Jul-19,Order,112-9246705-8933004,3MM-1624W(20),1,4.8
07-Jul-19,Order,112-9246705-8933004,3MM-1624W(20),1,4.8
07-Jul-19,Order,112-1651305-7525045,TOR-MS407W(B),1,11.1
07-Jul-19,Order,113-9843732-6597043,TOR-MS407W(B),1,11.1
07-Jul-19,Order,111-4391168-3884228,TOR-MS407W(B),1,11.1
07-Jul-19,Order,112-0427415-3169825,TOR-MS408W,1,11.38
07-Jul-19,Order,113-1895836-0774651,TOR-MS407W(B),1,11.1
07-Jul-19,Order,111-7114551-3026601,TOR-MS408W,1,11.38
07-Jul-19,Order,111-7114551-3026601,TOR-MS407W(B),1,11.1
07-Jul-19,Order,112-0373192-1287435,CON-22771,1,35.35
07-Jul-19,Order,111-1517546-0205830,TOR-MS407W(B),1,11.1
07-Jul-19,Order,111-8398379-5446628,3MM-2560(x2),1,13.7
07-Jul-19,Order,111-0805854-8212203,TOR-MS407W(B),1,11.1
07-Jul-19,Order,111-0805854-8212203,TOR-MS407W(B),1,11.1
07-Jul-19,Order,111-0922713-6430664,3MM-R1546(B),1,23.5
07-Jul-19,Order,112-8085437-1489033,TOR-MS407W(B),1,11.1
07-Jul-19,FBA Inventory Fee,,,,0
07-Jul-19,Order,113-6559180-7939457,TOR-MS407W(B),1,11.1
07-Jul-19,Order,111-6857713-7515468,TOR-MS407W(B),1,11.1
07-Jul-19,Order,111-1006285-4789012,CON-22771,1,35.35
07-Jul-19,Order,112-8725555-5108205,3MM-R1547(10),1,5.77
07-Jul-19,Order,111-5138625-8036259,TOR-MS407W(B),1,11.1
07-Jul-19,Order,111-2143354-3544234,3MM-1626W(C),1,16.4
07-Jul-19,Order,111-2143354-3544234,3MM-1626W(C),1,16.4
07-Jul-19,Order,114-7471997-8987445,TOR-MS408W,1,11.38
07-Jul-19,Order,114-3850269-3154628,TOR-MS407W(B),1,11.1
07-Jul-19,Order,114-1236022-9481064,3MM-1539(x3),1,14.35
07-Jul-19,Order,114-8217013-4622650,TOR-MS408W,1,11.38
07-Jul-19,Order,114-8217013-4622650,TOR-MS407W(B),1,11.1
07-Jul-19,Order,112-3691812-3968266,TOR-MS407W(B),1,11.1
07-Jul-19,Order,113-7080035-9876259,TOR-MS408W,1,11.38
07-Jul-19,Order,113-8998822-1061828,TOR-MS407W(B),2,22.2
07-Jul-19,Order,113-9247020-8884265,CON-22771,1,35.35
07-Jul-19,Order,112-4642695-8348215,TOR-MS407W(B),1,11.1
07-Jul-19,Order,113-6582773-9432244,TOR-MS407W(B),1,11.1
07-Jul-19,Order,114-1597392-4864228,TOR-MS408W,1,11.38
07-Jul-19,Order,111-4080669-8193067,TOR-MS407W(B),1,11.1
07-Jul-19,Order,114-3996975-7506655,TOR-MS408W,1,11.38
07-Jul-19,Order,113-0763008-3581002,CON-183910(x3),1,28.45
07-Jul-19,Order,111-6783207-0999468,TOR-MS407W(B),1,11.1
07-Jul-19,Order,112-6713773-3792263,TOR-MS407W(B),1,11.1
07-Jul-19,Order,113-4401222-1496240,TOR-MS407W(B),1,11.1
07-Jul-19,Order,114-8202797-6385021,TOR-MS407W(B),1,11.1
07-Jul-19,Order,112-4534616-0837000,TOR-MS407W(B),1,11.1
07-Jul-19,Order,114-9243708-2449020,TOR-MS407W(B),1,11.1
07-Jul-19,Order,113-7656902-5993061,TOR-MS407W(B),1,11.1
07-Jul-19,Order,113-7656902-5993061,TOR-MS408W,2,22.76
07-Jul-19,Order,114-0581729-4298663,TOR-MS407W(B),1,11.1
07-Jul-19,Order,113-9391523-1143443,TOR-MS407W(B),1,11.1
07-Jul-19,Order,112-9715700-7700260,TOR-MS407W(B),1,11.1
07-Jul-19,Order,112-5184273-7998628,TOR-MS407W(B),1,11.1
07-Jul-19,Order,112-3368668-8443452,TOR-MS407W(B),1,11.1
07-Jul-19,Order,114-0157685-3009006,3MM-1626W,1,16.99
07-Jul-19,Order,114-0157685-3009006,3MM-1626W,1,16.99
07-Jul-19,Order,113-1745387-8224236,TOR-MS407W(B),1,11.1
07-Jul-19,Order,112-4101367-6697066,TOR-MS407W(B),1,11.1
07-Jul-19,Order,111-4341852-3281025,3MM-R1547(10),1,5.77
07-Jul-19,Order,113-7147180-4071458,TOR-MS407W(B),1,11.1
07-Jul-19,Order,114-1251581-5049045,3MM-R1546(B),1,23.5
07-Jul-19,Order,114-1316873-8941803,TOR-MS407W(B),1,11.1
07-Jul-19,Order,112-7785815-0519452,TOR-MS407W(B),1,11.1
07-Jul-19,Order,114-2879777-6885010,TOR-MS407W(B),1,11.1
07-Jul-19,Order,111-3732916-8042650,TOR-MS407W(B),1,11.1
07-Jul-19,Order,112-2664977-7321049,TOR-MS407W(B),1,11.1
07-Jul-19,Order,114-1619264-4456226,TOR-MS407W(B),1,11.1
07-Jul-19,Order,114-3208078-6932220,TOR-MS407W(B),1,11.1
07-Jul-19,Order,112-9508207-2482652,TOR-MS407W(B),1,11.1
07-Jul-19,Order,112-4186867-8561006,TOR-MS407W(B),1,11.1
07-Jul-19,Order,111-3324066-3826620,TOR-MS408W,1,11.38
07-Jul-19,Order,111-0211531-3152239,CON-22771,1,35.35
07-Jul-19,Order,112-0583188-2423437,TOR-MS407W(B),2,22.2
07-Jul-19,Order,113-2231822-1167465,TOR-MS407W(B),1,11.1
07-Jul-19,Refund,114-5775239-8261847,TOR-MS408W,1,-11.38
07-Jul-19,Order,114-3375149-2422638,TOR-MS407W(B),1,11.1
07-Jul-19,Order,111-0286829-7807475,TOR-MS407W(B),1,11.1
07-Jul-19,Order,114-2282091-5600255,TOR-MS407W(B),1,11.1
07-Jul-19,Order,113-3871529-9597809,TOR-MS407W(B),1,11.1
07-Jul-19,Order,111-9279085-0954601,TOR-MS407W(B),1,11.1
07-Jul-19,Order,112-3864789-1149004,3MM-R1547(10),1,5.77
07-Jul-19,Order,113-6387081-7060263,3MM-R1547(10),3,17.31
07-Jul-19,Order,112-5532843-9290655,3MM-1624W(20B),1,5.6
07-Jul-19,Order,112-9281527-1876200,TOR-MS407W(B),1,11.1
07-Jul-19,Order,114-5151493-7143405,WEL-06000-800,1,11.8
07-Jul-19,Order,114-5608376-9620245,3MM-1624W(20),2,9.6
07-Jul-19,Order,114-0909496-9561811,TOR-MS408W,1,11.38
07-Jul-19,Order,111-1180159-7037867,CON-22771,1,35.35
07-Jul-19,Order,114-7447624-3029809,TOR-MS407W(B),1,11.1
07-Jul-19,Order,114-9556766-1467438,TOR-MS407W(B),1,11.1
07-Jul-19,Order,113-6105215-0041052,TOR-MS407W(B),1,11.1
07-Jul-19,Order,114-9860906-6863461,CON-22771,1,35.35
07-Jul-19,Order,114-9860906-6863461,CON-22771,1,35.35
07-Jul-19,Order,114-5820471-3484250,TOR-MS407W(B),1,11.1
07-Jul-19,Order,113-1169719-9697805,TOR-MS407W(B),1,11.1
07-Jul-19,Order,112-2057716-1248219,TOR-MS407W(B),1,11.1
07-Jul-19,Order,111-9549461-8464249,TOR-MS407W(B),1,11.1
07-Jul-19,Order,113-8724433-4859419,TOR-MS407W(B),1,11.1
07-Jul-19,Order,112-1082991-5428249,CON-183910(x3),1,28.45
07-Jul-19,Order,111-7279014-6308222,3MM-R1546(B),1,23.5
07-Jul-19,Order,114-3694656-6267408,TOR-MS408W,1,11.38
07-Jul-19,Order,114-3694656-6267408,TOR-MS407W(B),1,11.1
07-Jul-19,Order,112-8080357-6532235,TOR-MS407W(B),1,11.1
07-Jul-19,Order,111-4612760-5922604,TOR-MS407W(B),1,11.1
07-Jul-19,Order,111-5353432-3196208,TOR-MS407W(B),1,11.1
07-Jul-19,Order,114-4311205-4076225,TOR-MS408W,1,11.38
07-Jul-19,Order,112-6403611-3173819,BRO-HNBO-R,2,44
07-Jul-19,Order,111-9174085-2653812,TOR-MS407W(B),1,11.1
07-Jul-19,Order,113-7720821-1221822,3MM-R1547(10),1,5.77
07-Jul-19,Order,114-9135955-5583411,MOL-295200,1,13
07-Jul-19,Order,111-9308938-5631458,CON-22771,2,70.7
07-Jul-19,Order,113-6282620-5108265,TOR-MS407W(B),1,11.1
07-Jul-19,Order,114-0437813-0225052,TOR-MS408W,1,11.38
07-Jul-19,Order,113-2498569-6492237,CON-22771,1,35.35
07-Jul-19,Order,111-9311807-3803421,3MM-R1547(10),1,5.77
07-Jul-19,Order,112-7751772-3834668,3MM-R1547(10),1,5.77
07-Jul-19,Order,113-0731766-0901063,PRK-12-02(A),2,7.2
07-Jul-19,Order,113-7796925-9646638,TOR-MS407W(B),1,11.1
07-Jul-19,Order,112-0989796-5185049,TOR-MS408W,1,11.38
07-Jul-19,Order,113-4317054-2089060,3MM-1527-2,1,12.58
07-Jul-19,Order,113-4840652-6105013,3MM-R1546(B),1,23.5
07-Jul-19,Order,114-7711444-9583414,TOR-MS407W(B),1,11.1
07-Jul-19,Order,114-8569903-1867431,TOR-MS407W(B),1,11.1
07-Jul-19,Order,114-5427425-3358601,3MM-H1624,1,5.49
07-Jul-19,Order,111-2392882-7688229,3MM-1527-2,1,12.58
07-Jul-19,Order,114-3330512-3845055,TOR-MS407W(B),1,11.1
07-Jul-19,Order,113-5383121-1607436,TOR-MS407W(B),1,11.1
07-Jul-19,Order,114-5564496-6443421,3MM-R1547(10),1,5.77
07-Jul-19,Order,112-0944635-5431466,TOR-MS407W(B),1,11.1
07-Jul-19,Order,111-8124657-8367441,3MM-R1547(10),1,5.77
07-Jul-19,Order,111-3002996-3292268,3MM-R1547(10),1,5.77
07-Jul-19,Order,113-6771581-0225840,CON-22771,1,35.35
07-Jul-19,Order,113-3771478-1776232,MOL-295200,1,13
07-Jul-19,Order,111-1792207-4133828,BEU-0283-0871-31,1,11.5
07-Jul-19,Order,114-2957453-3329816,3MM-R1547(10),1,5.77
07-Jul-19,Order,112-4145799-5656207,PRK-12-02(A),1,3.6
07-Jul-19,Order,114-5447362-4950645,3MM-R1547(10),1,5.77
07-Jul-19,Order,113-5399544-0627439,MOL-1434,2,34
07-Jul-19,Order,113-9724059-2641860,BRO-HDFB-R,2,39.2
07-Jul-19,Order,114-0727851-9544210,WEL-06000-800,1,11.8
07-Jul-19,Order,114-5451312-3910625,CON-183910(x3),4,113.8
07-Jul-19,Order,113-6250763-6147456,3MM-R1547(10),1,5.77
07-Jul-19,Order,114-9981572-8897002,TOR-MS408W,1,11.38
07-Jul-19,Order,114-9981572-8897002,TOR-MS407W(B),1,11.1
07-Jul-19,Order,111-4953017-1327447,TOR-MS407W(B),1,11.1
07-Jul-19,Order,113-6134316-6348247,TOR-MS407W(B),1,11.1
07-Jul-19,Order,111-5500076-6827444,PRK-12-02(A),1,3.6
07-Jul-19,Order,112-4452664-0423415,TOR-MS407W(B),1,11.1
07-Jul-19,Order,111-8508977-6041040,BEU-0283-0871-31,1,11.5
07-Jul-19,Order,111-1443802-6053053,CON-22771,2,70.7
07-Jul-19,Order,114-3084115-5766646,CON-22771,1,33.8
07-Jul-19,Order,111-1613604-3453062,HOL-7805E(B),1,21.8
07-Jul-19,Order,114-1997889-1493836,TOR-MS407W(B),1,11.1
07-Jul-19,Order,113-3897317-9301808,TOR-MS407W(B),1,11.1
07-Jul-19,Order,114-3394279-2149047,TOR-MS407W(B),2,22.2
07-Jul-19,Order,114-9331376-5220212,3MM-R1547(10),2,11.54
07-Jul-19,Order,111-7503583-3333029,TOR-MS407W(B),1,11.1
07-Jul-19,Order,114-5592137-7119411,TOR-MS408W,1,11.38
07-Jul-19,Order,114-5592137-7119411,TOR-MS407W(B),1,11.1
07-Jul-19,Order,113-2395031-1363451,TOR-MS407W(B),1,11.1
07-Jul-19,Order,113-7533468-3334615,TOR-MS407W(B),1,11.1
07-Jul-19,Order,112-8797161-9467450,TOR-MS407W(B),1,11.1
07-Jul-19,Order,114-5273454-0365823,3MM-1527-2,1,12.58
07-Jul-19,Order,114-1452654-7071408,TOR-MS407W(B),1,11.1
07-Jul-19,Order,113-9137888-7856224,TOR-MS407W(B),1,11.1
07-Jul-19,Order,114-7148047-2564257,TOR-MS407W(B),1,11.1
07-Jul-19,Order,114-2267570-7099469,TOR-MS407W(B),1,11.1
07-Jul-19,Order,113-5866192-2870607,3MM-R1547(10),1,5.77
07-Jul-19,Order,111-1976551-0021019,MOL-295200,1,13
07-Jul-19,Order,111-0466333-6514608,CON-22771,1,35.35
07-Jul-19,Order,114-7924343-1104269,TOR-MS407W(B),1,11.08
07-Jul-19,Order,111-7088564-7753802,TOR-MS407W(B),3,33.3
07-Jul-19,Order,112-0486849-8333015,TOR-MS407W(B),1,11.1
07-Jul-19,Order,112-7677206-9787411,3MM-1624W(20),1,4.8
07-Jul-19,Order,114-5400269-2299436,MOL-1434,1,17
07-Jul-19,Order,114-8814478-4473063,3MM-1626W(C),1,16.4
07-Jul-19,Order,111-5371383-9840233,TOR-MS407W(B),1,11.1
07-Jul-19,Order,114-7385390-3033841,3MM-1539(x3),1,14.35
07-Jul-19,Order,113-4931772-8589856,TOR-MS407W(B),1,11.1
07-Jul-19,Order,113-0288436-2029863,TOR-MS407W(B),1,11.08
07-Jul-19,Order,111-6283880-8794612,TOR-MS407W(B),1,11.1
07-Jul-19,Order,114-4502535-8160226,TOR-MS407W(B),1,11.1
07-Jul-19,Order,111-1252547-7710632,TOR-MS407W(B),1,11.1
